Tag1,Tag2,Value
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,59db0a66-7a32-4970-96cf-a1deaa73dc2c,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,5eb43531-159c-44d2-bd75-08a8fa80f2c4,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,8c642c9e-44ec-4557-9b9c-67726cc94ae4,33.33
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,dce29583-3450-4c67-8df4-2ce857658307,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,dade5c27-4687-4721-94b0-55116306b792,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,2392a959-c77a-4832-b2e5-8616d58d8602,66.67
69ab0593-b7a2-4287-b0a0-7fc43f8c544c,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,3a305083-4df7-4780-a73f-6943ad894a08,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,85a4e4c5-879a-4f89-9b7f-7439b4d41932,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,4848d188-6ef4-4bb3-a385-74633ee6ae77,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,fba6c7c6-edfc-466f-86d2-1bdfbc401050,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,d0e0d85b-6f71-435b-ba9c-101b0f59339e,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,77822969-740e-4f56-9ea0-09de404dc071,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,1e6e63c6-15dd-4767-9f0e-84d51a17091b,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,5c55f7dd-506b-4310-9cfc-fd9242aa884e,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,1d120cf1-e28a-4c97-b867-117a4662f128,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,fbc5ed78-243f-46df-bae7-577492d554dc,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,59db0a66-7a32-4970-96cf-a1deaa73dc2c,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,5eb43531-159c-44d2-bd75-08a8fa80f2c4,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,8c642c9e-44ec-4557-9b9c-67726cc94ae4,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,dce29583-3450-4c67-8df4-2ce857658307,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,dade5c27-4687-4721-94b0-55116306b792,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
61c889b5-94dc-4658-b34d-c91c02019ce7,2392a959-c77a-4832-b2e5-8616d58d8602,33.33
61c889b5-94dc-4658-b34d-c91c02019ce7,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,3a305083-4df7-4780-a73f-6943ad894a08,33.33
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,85a4e4c5-879a-4f89-9b7f-7439b4d41932,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,4848d188-6ef4-4bb3-a385-74633ee6ae77,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,fba6c7c6-edfc-466f-86d2-1bdfbc401050,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,d0e0d85b-6f71-435b-ba9c-101b0f59339e,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,77822969-740e-4f56-9ea0-09de404dc071,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,1e6e63c6-15dd-4767-9f0e-84d51a17091b,33.33
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,5c55f7dd-506b-4310-9cfc-fd9242aa884e,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,1d120cf1-e28a-4c97-b867-117a4662f128,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,fbc5ed78-243f-46df-bae7-577492d554dc,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,59db0a66-7a32-4970-96cf-a1deaa73dc2c,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,5eb43531-159c-44d2-bd75-08a8fa80f2c4,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,8c642c9e-44ec-4557-9b9c-67726cc94ae4,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,dce29583-3450-4c67-8df4-2ce857658307,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,dade5c27-4687-4721-94b0-55116306b792,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,2392a959-c77a-4832-b2e5-8616d58d8602,66.67
ace285c9-0e38-4ef4-b688-dfeaf68cb7c7,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,3a305083-4df7-4780-a73f-6943ad894a08,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,85a4e4c5-879a-4f89-9b7f-7439b4d41932,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,4848d188-6ef4-4bb3-a385-74633ee6ae77,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,fba6c7c6-edfc-466f-86d2-1bdfbc401050,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,d0e0d85b-6f71-435b-ba9c-101b0f59339e,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,77822969-740e-4f56-9ea0-09de404dc071,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,1e6e63c6-15dd-4767-9f0e-84d51a17091b,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,5c55f7dd-506b-4310-9cfc-fd9242aa884e,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,1d120cf1-e28a-4c97-b867-117a4662f128,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,fbc5ed78-243f-46df-bae7-577492d554dc,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,142a3cd9-007c-4029-b07d-f8fe076916f7,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,07744b0b-6c6b-40f7-ac35-d13eaee0b054,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,33.33
4d792ac2-4dcb-483c-bd90-1e681e8b4915,59db0a66-7a32-4970-96cf-a1deaa73dc2c,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,5eb43531-159c-44d2-bd75-08a8fa80f2c4,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,8c642c9e-44ec-4557-9b9c-67726cc94ae4,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,dce29583-3450-4c67-8df4-2ce857658307,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,dade5c27-4687-4721-94b0-55116306b792,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,2392a959-c77a-4832-b2e5-8616d58d8602,66.67
4d792ac2-4dcb-483c-bd90-1e681e8b4915,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,33.33
deca9f56-0341-4841-91dc-6dbad53abab6,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,3a305083-4df7-4780-a73f-6943ad894a08,33.33
deca9f56-0341-4841-91dc-6dbad53abab6,85a4e4c5-879a-4f89-9b7f-7439b4d41932,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,4848d188-6ef4-4bb3-a385-74633ee6ae77,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,fba6c7c6-edfc-466f-86d2-1bdfbc401050,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,d0e0d85b-6f71-435b-ba9c-101b0f59339e,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,77822969-740e-4f56-9ea0-09de404dc071,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,1e6e63c6-15dd-4767-9f0e-84d51a17091b,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,5c55f7dd-506b-4310-9cfc-fd9242aa884e,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,1d120cf1-e28a-4c97-b867-117a4662f128,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,fbc5ed78-243f-46df-bae7-577492d554dc,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,59db0a66-7a32-4970-96cf-a1deaa73dc2c,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,5eb43531-159c-44d2-bd75-08a8fa80f2c4,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,8c642c9e-44ec-4557-9b9c-67726cc94ae4,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,dce29583-3450-4c67-8df4-2ce857658307,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,dade5c27-4687-4721-94b0-55116306b792,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,2392a959-c77a-4832-b2e5-8616d58d8602,66.67
deca9f56-0341-4841-91dc-6dbad53abab6,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,3a305083-4df7-4780-a73f-6943ad894a08,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,85a4e4c5-879a-4f89-9b7f-7439b4d41932,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,4848d188-6ef4-4bb3-a385-74633ee6ae77,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,fba6c7c6-edfc-466f-86d2-1bdfbc401050,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,d0e0d85b-6f71-435b-ba9c-101b0f59339e,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,77822969-740e-4f56-9ea0-09de404dc071,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,1e6e63c6-15dd-4767-9f0e-84d51a17091b,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,5c55f7dd-506b-4310-9cfc-fd9242aa884e,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,1d120cf1-e28a-4c97-b867-117a4662f128,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,fbc5ed78-243f-46df-bae7-577492d554dc,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,59db0a66-7a32-4970-96cf-a1deaa73dc2c,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,5eb43531-159c-44d2-bd75-08a8fa80f2c4,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,8c642c9e-44ec-4557-9b9c-67726cc94ae4,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,dce29583-3450-4c67-8df4-2ce857658307,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,dade5c27-4687-4721-94b0-55116306b792,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,a778d762-50ba-4144-b6b1-b12589347cf6,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,2392a959-c77a-4832-b2e5-8616d58d8602,33.33
52e88ceb-6dfb-4bfc-8b9c-b2109da34b6d,8d5907f4-d38c-4ac2-b0e1-06ddd6a6088a,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,3adcefb7-b1c1-4f4d-a40c-4032c8d35aca,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,3a305083-4df7-4780-a73f-6943ad894a08,33.33
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,85a4e4c5-879a-4f89-9b7f-7439b4d41932,33.33
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,4848d188-6ef4-4bb3-a385-74633ee6ae77,33.33
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,fba6c7c6-edfc-466f-86d2-1bdfbc401050,33.33
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,d0e0d85b-6f71-435b-ba9c-101b0f59339e,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,77822969-740e-4f56-9ea0-09de404dc071,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,27be0bbf-e3fe-49a6-9c5e-0e26b8e4435b,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,1e6e63c6-15dd-4767-9f0e-84d51a17091b,33.33
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,89a8d7be-46bb-49e6-88e8-21c866598f05,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,9741eee3-4efe-4f60-b14e-2bc932c304a2,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,5c55f7dd-506b-4310-9cfc-fd9242aa884e,100
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,61987cf6-d75a-4f56-a643-84aa4dd4f1f3,100
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,1d120cf1-e28a-4c97-b867-117a4662f128,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,64f3dd77-922e-4461-927f-d11e9078c5ad,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,fbc5ed78-243f-46df-bae7-577492d554dc,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,6348bce7-e3fb-4e89-8667-adc7ab8103db,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,b97db862-5042-40c6-b6c7-8d3f9b53e9fc,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,142a3cd9-007c-4029-b07d-f8fe076916f7,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,07744b0b-6c6b-40f7-ac35-d13eaee0b054,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,41d64f6e-5214-47cc-a2f6-81e02f59485a,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,bad29696-e4bf-4b51-b2b9-11298c11d359,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,735a81a7-0514-4fd5-9d0a-6bb766015c08,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,c11b4ff8-c8f1-4b07-bb0e-63110bca44c9,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,59db0a66-7a32-4970-96cf-a1deaa73dc2c,100
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,5eb43531-159c-44d2-bd75-08a8fa80f2c4,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,8c642c9e-44ec-4557-9b9c-67726cc94ae4,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,5f7a98cd-6b9b-4481-83e4-a3e5a5272ff8,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,d6eaf559-7c82-48d4-8eea-e6368f755c72,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,dce29583-3450-4c67-8df4-2ce857658307,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,dade5c27-4687-4721-94b0-55116306b792,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,a778d762-50ba-4144-b6b1-b12589347cf6,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,1dd9fb0c-7d7b-41f0-b6a4-f95e5f1656a5,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,c87d55e8-ef67-4857-aaf6-ebd33665e675,66.67
6089ae74-7f5d-4c44-b3fb-0fe1a576313c,2392a959-c77a-4832-b2e5-8616d58d8602,66.67
